rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
3,43,70.8333,23.7701,-0.600057,-0.600057,0,All,#4682B4,0
4,43,70.8333,19.8635,0.34898,0.34898,0,All,#4682B4,0
1,43,80.9167,19.1337,0.501974,0.501974,0,All,#4682B4,0
2,43,80.9167,19.4995,0.413111,0.413111,0,All,#4682B4,0
3,43,80.9167,22.2683,-0.259511,-0.259511,0,All,#4682B4,0
4,43,80.9167,18.2938,0.706004,0.706004,0,All,#4682B4,0
1,44,33.15,40.7501,-1.51833,-1.51833,0,All,#4682B4,0
2,44,33.15,35.8888,-0.337375,-0.337375,0,All,#4682B4,0
3,44,33.15,33.7839,0.173967,0.173967,0,All,#4682B4,0
4,44,33.15,28.4188,1.47732,1.47732,0,All,#4682B4,0
1,45,16,3.92838,1.59645,1.59645,0,All,#4682B4,0
2,45,16,12.9303,-0.590397,-0.590397,0,All,#4682B4,0
3,45,16,16.0894,-1.35784,-1.35784,0,All,#4682B4,0
4,45,16,11.0662,-0.137558,-0.137558,0,All,#4682B4,0
1,46,101.667,17.2053,0.241644,0.241644,0,All,#4682B4,0
2,46,101.667,13.8523,1.0562,1.0562,0,All,#4682B4,0
3,46,101.667,15.7432,0.596832,0.596832,0,All,#4682B4,0
4,46,101.667,21.9723,-0.916417,-0.916417,0,All,#4682B4,0
1,47,32.7,1.33385,0.234707,0.234707,0,All,#4682B4,0
2,47,32.7,5.72881,-0.832961,-0.832961,0,All,#4682B4,0
3,47,32.7,4.51015,-0.536913,-0.536913,0,All,#4682B4,0
4,47,32.7,3.26969,-0.235567,-0.235567,0,All,#4682B4,0
1,48,20.6833,13.8906,-0.046308,-0.046308,0,All,#4682B4,0
2,48,20.6833,12.1817,0.368846,0.368846,0,All,#4682B4,0
3,48,20.6833,18.6307,-1.19783,-1.19783,0,All,#4682B4,0
4,48,20.6833,14.0303,-0.0802282,-0.0802282,0,All,#4682B4,0
1,49,15.7167,6.46095,1.29702,1.29702,0,All,#4682B4,0
2,49,15.7167,7.99792,0.92364,0.92364,0,All,#4682B4,0
3,49,15.7167,9.28824,0.610183,0.610183,0,All,#4682B4,0
